site,year,month,day,time,dataset,file
usmpj,2014,3,21,120108,training,usmpj_2014_03_21_120108.jpg
usmpj,2014,3,22,120107,training,usmpj_2014_03_22_120107.jpg
usmpj,2014,3,23,120108,training,usmpj_2014_03_23_120108.jpg
usmpj,2014,3,24,120104,training,usmpj_2014_03_24_120104.jpg
usmpj,2014,3,25,120107,training,usmpj_2014_03_25_120107.jpg
usmpj,2014,3,26,120107,training,usmpj_2014_03_26_120107.jpg
usmpj,2014,3,27,120107,training,usmpj_2014_03_27_120107.jpg
usmpj,2014,3,28,120108,training,usmpj_2014_03_28_120108.jpg
usmpj,2014,3,29,120107,training,usmpj_2014_03_29_120107.jpg
usmpj,2014,3,30,120108,training,usmpj_2014_03_30_120108.jpg
usmpj,2014,3,31,120108,training,usmpj_2014_03_31_120108.jpg
usmpj,2014,4,1,110106,training,usmpj_2014_04_01_110106.jpg
usmpj,2014,4,2,120107,training,usmpj_2014_04_02_120107.jpg
usmpj,2014,4,3,120109,training,usmpj_2014_04_03_120109.jpg
usmpj,2014,4,5,120108,training,usmpj_2014_04_05_120108.jpg
usmpj,2014,4,6,120107,training,usmpj_2014_04_06_120107.jpg
usmpj,2014,4,7,120109,training,usmpj_2014_04_07_120109.jpg
usmpj,2014,4,8,123105,training,usmpj_2014_04_08_123105.jpg
usmpj,2014,4,9,120108,training,usmpj_2014_04_09_120108.jpg
usmpj,2014,4,10,120108,training,usmpj_2014_04_10_120108.jpg
usmpj,2014,4,11,120108,training,usmpj_2014_04_11_120108.jpg
usmpj,2014,4,12,120107,training,usmpj_2014_04_12_120107.jpg
usmpj,2014,4,13,120108,training,usmpj_2014_04_13_120108.jpg
usmpj,2014,4,14,120107,training,usmpj_2014_04_14_120107.jpg
usmpj,2014,4,15,120108,training,usmpj_2014_04_15_120108.jpg
usmpj,2014,4,16,120107,training,usmpj_2014_04_16_120107.jpg
usmpj,2014,4,17,110106,training,usmpj_2014_04_17_110106.jpg
usmpj,2014,4,18,120106,training,usmpj_2014_04_18_120106.jpg
usmpj,2014,4,19,110105,training,usmpj_2014_04_19_110105.jpg
usmpj,2014,4,22,130107,training,usmpj_2014_04_22_130107.jpg
usmpj,2014,4,23,120110,training,usmpj_2014_04_23_120110.jpg
usmpj,2014,4,24,120108,training,usmpj_2014_04_24_120108.jpg
usmpj,2014,4,25,120108,training,usmpj_2014_04_25_120108.jpg
usmpj,2014,4,26,120109,training,usmpj_2014_04_26_120109.jpg
usmpj,2014,4,27,120107,training,usmpj_2014_04_27_120107.jpg
usmpj,2014,5,15,120109,training,usmpj_2014_05_15_120109.jpg
usmpj,2014,5,16,120111,training,usmpj_2014_05_16_120111.jpg
usmpj,2014,5,17,120110,training,usmpj_2014_05_17_120110.jpg
usmpj,2014,5,18,120109,training,usmpj_2014_05_18_120109.jpg
usmpj,2014,5,19,120111,training,usmpj_2014_05_19_120111.jpg
usmpj,2014,5,20,120109,training,usmpj_2014_05_20_120109.jpg
usmpj,2014,5,21,120109,training,usmpj_2014_05_21_120109.jpg
usmpj,2014,5,22,120109,training,usmpj_2014_05_22_120109.jpg
usmpj,2014,5,23,120109,training,usmpj_2014_05_23_120109.jpg
usmpj,2014,5,24,120111,training,usmpj_2014_05_24_120111.jpg
usmpj,2014,5,25,120108,training,usmpj_2014_05_25_120108.jpg
usmpj,2014,5,26,120111,training,usmpj_2014_05_26_120111.jpg
usmpj,2014,5,27,120109,training,usmpj_2014_05_27_120109.jpg
usmpj,2014,5,28,120108,training,usmpj_2014_05_28_120108.jpg
usmpj,2014,5,29,120110,training,usmpj_2014_05_29_120110.jpg
usmpj,2014,5,30,120112,training,usmpj_2014_05_30_120112.jpg
usmpj,2014,5,31,120108,training,usmpj_2014_05_31_120108.jpg
usmpj,2014,6,1,120109,training,usmpj_2014_06_01_120109.jpg
usmpj,2014,6,2,120108,training,usmpj_2014_06_02_120108.jpg
usmpj,2014,6,3,120112,training,usmpj_2014_06_03_120112.jpg
usmpj,2014,6,4,120108,training,usmpj_2014_06_04_120108.jpg
usmpj,2014,6,5,120109,training,usmpj_2014_06_05_120109.jpg
usmpj,2014,6,6,120107,training,usmpj_2014_06_06_120107.jpg
usmpj,2014,6,7,120107,training,usmpj_2014_06_07_120107.jpg
usmpj,2014,6,8,120109,training,usmpj_2014_06_08_120109.jpg
usmpj,2014,6,9,120107,training,usmpj_2014_06_09_120107.jpg
usmpj,2014,6,10,120109,training,usmpj_2014_06_10_120109.jpg
usmpj,2014,6,11,120109,training,usmpj_2014_06_11_120109.jpg
usmpj,2014,6,12,120109,training,usmpj_2014_06_12_120109.jpg
usmpj,2014,6,13,120108,training,usmpj_2014_06_13_120108.jpg
usmpj,2014,6,14,120109,training,usmpj_2014_06_14_120109.jpg
usmpj,2014,6,15,120109,training,usmpj_2014_06_15_120109.jpg
usmpj,2014,6,16,120106,training,usmpj_2014_06_16_120106.jpg
usmpj,2014,6,17,120107,training,usmpj_2014_06_17_120107.jpg
usmpj,2014,6,18,120115,training,usmpj_2014_06_18_120115.jpg
usmpj,2014,6,19,120113,training,usmpj_2014_06_19_120113.jpg
usmpj,2014,6,20,120107,training,usmpj_2014_06_20_120107.jpg
usmpj,2014,6,21,120108,training,usmpj_2014_06_21_120108.jpg
usmpj,2014,6,22,120107,training,usmpj_2014_06_22_120107.jpg
usmpj,2014,6,23,120107,training,usmpj_2014_06_23_120107.jpg
usmpj,2014,6,24,120110,training,usmpj_2014_06_24_120110.jpg
usmpj,2014,6,25,120115,training,usmpj_2014_06_25_120115.jpg
usmpj,2014,6,26,120107,training,usmpj_2014_06_26_120107.jpg
usmpj,2014,6,27,120108,training,usmpj_2014_06_27_120108.jpg
usmpj,2014,6,28,120109,training,usmpj_2014_06_28_120109.jpg
usmpj,2014,6,29,120108,training,usmpj_2014_06_29_120108.jpg
usmpj,2014,6,30,120108,training,usmpj_2014_06_30_120108.jpg
usmpj,2014,7,1,120107,training,usmpj_2014_07_01_120107.jpg
usmpj,2014,7,2,120108,training,usmpj_2014_07_02_120108.jpg
usmpj,2014,7,3,120130,training,usmpj_2014_07_03_120130.jpg
usmpj,2014,7,4,120131,training,usmpj_2014_07_04_120131.jpg
usmpj,2014,7,5,120131,training,usmpj_2014_07_05_120131.jpg
usmpj,2014,7,6,120133,training,usmpj_2014_07_06_120133.jpg
usmpj,2014,7,7,120133,training,usmpj_2014_07_07_120133.jpg
usmpj,2014,7,8,120109,training,usmpj_2014_07_08_120109.jpg
usmpj,2014,7,9,120112,training,usmpj_2014_07_09_120112.jpg
usmpj,2014,7,10,120109,training,usmpj_2014_07_10_120109.jpg
usmpj,2014,7,11,123107,training,usmpj_2014_07_11_123107.jpg
usmpj,2014,7,12,120107,training,usmpj_2014_07_12_120107.jpg
usmpj,2014,7,13,120108,training,usmpj_2014_07_13_120108.jpg
usmpj,2014,7,14,120110,training,usmpj_2014_07_14_120110.jpg
usmpj,2014,7,15,120924,training,usmpj_2014_07_15_120924.jpg
usmpj,2014,7,16,120112,training,usmpj_2014_07_16_120112.jpg
usmpj,2014,7,19,130258,training,usmpj_2014_07_19_130258.jpg
usmpj,2014,7,20,120108,training,usmpj_2014_07_20_120108.jpg
usmpj,2014,7,21,120108,training,usmpj_2014_07_21_120108.jpg
usmpj,2014,7,22,120109,training,usmpj_2014_07_22_120109.jpg
usmpj,2014,7,23,120109,training,usmpj_2014_07_23_120109.jpg
usmpj,2014,7,24,120109,training,usmpj_2014_07_24_120109.jpg
usmpj,2014,7,25,120109,training,usmpj_2014_07_25_120109.jpg
usmpj,2014,7,26,120109,training,usmpj_2014_07_26_120109.jpg
usmpj,2014,7,27,120108,training,usmpj_2014_07_27_120108.jpg
usmpj,2014,7,28,120108,training,usmpj_2014_07_28_120108.jpg
usmpj,2014,7,29,120108,training,usmpj_2014_07_29_120108.jpg
usmpj,2014,7,30,120108,training,usmpj_2014_07_30_120108.jpg
usmpj,2014,8,6,120106,training,usmpj_2014_08_06_120106.jpg
usmpj,2014,8,7,120110,training,usmpj_2014_08_07_120110.jpg
usmpj,2014,8,8,120107,training,usmpj_2014_08_08_120107.jpg
usmpj,2014,8,9,120106,training,usmpj_2014_08_09_120106.jpg
usmpj,2014,8,10,120106,training,usmpj_2014_08_10_120106.jpg
usmpj,2014,8,11,120108,training,usmpj_2014_08_11_120108.jpg
usmpj,2014,8,12,120108,training,usmpj_2014_08_12_120108.jpg
usmpj,2014,8,13,120109,training,usmpj_2014_08_13_120109.jpg
usmpj,2014,8,14,120106,training,usmpj_2014_08_14_120106.jpg
usmpj,2014,8,15,120107,training,usmpj_2014_08_15_120107.jpg
usmpj,2014,8,16,120108,training,usmpj_2014_08_16_120108.jpg
usmpj,2014,8,17,120108,training,usmpj_2014_08_17_120108.jpg
usmpj,2014,8,18,120108,training,usmpj_2014_08_18_120108.jpg
usmpj,2014,8,19,120108,training,usmpj_2014_08_19_120108.jpg
usmpj,2014,8,20,120108,training,usmpj_2014_08_20_120108.jpg
usmpj,2014,8,21,120110,training,usmpj_2014_08_21_120110.jpg
usmpj,2014,8,22,120109,training,usmpj_2014_08_22_120109.jpg
usmpj,2014,8,23,120108,training,usmpj_2014_08_23_120108.jpg
usmpj,2014,8,24,120107,training,usmpj_2014_08_24_120107.jpg
usmpj,2014,8,25,120107,training,usmpj_2014_08_25_120107.jpg
usmpj,2014,8,26,120111,training,usmpj_2014_08_26_120111.jpg
usmpj,2014,8,27,120107,training,usmpj_2014_08_27_120107.jpg
usmpj,2014,8,28,120108,training,usmpj_2014_08_28_120108.jpg
usmpj,2014,8,29,120108,training,usmpj_2014_08_29_120108.jpg
usmpj,2014,8,30,120108,training,usmpj_2014_08_30_120108.jpg
usmpj,2014,8,31,120106,training,usmpj_2014_08_31_120106.jpg
usmpj,2014,9,1,120108,training,usmpj_2014_09_01_120108.jpg
usmpj,2014,9,2,120108,training,usmpj_2014_09_02_120108.jpg
usmpj,2014,9,3,120108,training,usmpj_2014_09_03_120108.jpg
usmpj,2014,9,4,120108,training,usmpj_2014_09_04_120108.jpg
usmpj,2014,9,5,120108,training,usmpj_2014_09_05_120108.jpg
usmpj,2014,9,6,120107,training,usmpj_2014_09_06_120107.jpg
usmpj,2014,9,7,120108,training,usmpj_2014_09_07_120108.jpg
usmpj,2014,9,8,120108,training,usmpj_2014_09_08_120108.jpg
usmpj,2014,9,9,120113,training,usmpj_2014_09_09_120113.jpg
usmpj,2014,9,10,120108,training,usmpj_2014_09_10_120108.jpg
usmpj,2014,9,11,120108,training,usmpj_2014_09_11_120108.jpg
usmpj,2014,9,12,120107,training,usmpj_2014_09_12_120107.jpg
usmpj,2014,9,13,120107,training,usmpj_2014_09_13_120107.jpg
usmpj,2014,9,14,120108,training,usmpj_2014_09_14_120108.jpg
usmpj,2014,9,15,120107,training,usmpj_2014_09_15_120107.jpg
usmpj,2014,9,16,120111,training,usmpj_2014_09_16_120111.jpg
usmpj,2014,9,17,120111,training,usmpj_2014_09_17_120111.jpg
usmpj,2014,9,18,120110,training,usmpj_2014_09_18_120110.jpg
usmpj,2014,9,20,120107,training,usmpj_2014_09_20_120107.jpg
usmpj,2014,9,21,120108,training,usmpj_2014_09_21_120108.jpg
usmpj,2014,9,22,120102,training,usmpj_2014_09_22_120102.jpg
usmpj,2014,9,23,120109,training,usmpj_2014_09_23_120109.jpg
usmpj,2014,9,24,120109,training,usmpj_2014_09_24_120109.jpg
usmpj,2014,9,25,120109,training,usmpj_2014_09_25_120109.jpg
usmpj,2014,9,26,120109,training,usmpj_2014_09_26_120109.jpg
usmpj,2014,9,27,123106,training,usmpj_2014_09_27_123106.jpg
usmpj,2014,9,28,123107,training,usmpj_2014_09_28_123107.jpg
usmpj,2014,9,29,120108,training,usmpj_2014_09_29_120108.jpg
usmpj,2014,9,30,120110,training,usmpj_2014_09_30_120110.jpg
usmpj,2014,10,1,120109,training,usmpj_2014_10_01_120109.jpg
usmpj,2014,10,2,120108,training,usmpj_2014_10_02_120108.jpg
usmpj,2014,10,3,120110,training,usmpj_2014_10_03_120110.jpg
usmpj,2014,10,4,120106,training,usmpj_2014_10_04_120106.jpg
usmpj,2014,10,5,120109,training,usmpj_2014_10_05_120109.jpg
usmpj,2014,10,6,120109,training,usmpj_2014_10_06_120109.jpg
usmpj,2014,10,7,120109,training,usmpj_2014_10_07_120109.jpg
usmpj,2014,10,8,120110,training,usmpj_2014_10_08_120110.jpg
usmpj,2014,10,9,120109,training,usmpj_2014_10_09_120109.jpg
usmpj,2014,10,10,120109,training,usmpj_2014_10_10_120109.jpg
usmpj,2014,10,11,120109,training,usmpj_2014_10_11_120109.jpg
usmpj,2014,10,12,120108,training,usmpj_2014_10_12_120108.jpg
usmpj,2014,10,13,120109,training,usmpj_2014_10_13_120109.jpg
usmpj,2014,10,14,120108,training,usmpj_2014_10_14_120108.jpg
usmpj,2014,10,15,123151,training,usmpj_2014_10_15_123151.jpg
usmpj,2014,10,16,120107,training,usmpj_2014_10_16_120107.jpg
usmpj,2014,10,17,120108,training,usmpj_2014_10_17_120108.jpg
usmpj,2014,10,18,120107,training,usmpj_2014_10_18_120107.jpg
usmpj,2014,10,19,120106,training,usmpj_2014_10_19_120106.jpg
usmpj,2014,10,20,120109,training,usmpj_2014_10_20_120109.jpg
usmpj,2014,10,21,120108,training,usmpj_2014_10_21_120108.jpg
usmpj,2014,10,22,120110,training,usmpj_2014_10_22_120110.jpg
usmpj,2014,10,23,120109,training,usmpj_2014_10_23_120109.jpg
usmpj,2014,10,24,120107,training,usmpj_2014_10_24_120107.jpg
usmpj,2014,10,25,120108,training,usmpj_2014_10_25_120108.jpg
usmpj,2014,10,26,120107,training,usmpj_2014_10_26_120107.jpg
usmpj,2014,10,27,120110,training,usmpj_2014_10_27_120110.jpg
usmpj,2014,10,28,120129,training,usmpj_2014_10_28_120129.jpg
usmpj,2014,10,29,120108,training,usmpj_2014_10_29_120108.jpg
usmpj,2014,10,30,120108,training,usmpj_2014_10_30_120108.jpg
usmpj,2014,10,31,120109,training,usmpj_2014_10_31_120109.jpg
usmpj,2014,11,1,120107,training,usmpj_2014_11_01_120107.jpg
usmpj,2014,11,2,120107,training,usmpj_2014_11_02_120107.jpg
usmpj,2014,11,3,120108,training,usmpj_2014_11_03_120108.jpg
usmpj,2014,11,4,120112,training,usmpj_2014_11_04_120112.jpg
usmpj,2014,11,5,120114,training,usmpj_2014_11_05_120114.jpg
usmpj,2014,11,6,120117,training,usmpj_2014_11_06_120117.jpg
usmpj,2014,11,7,113111,training,usmpj_2014_11_07_113111.jpg
usmpj,2014,11,8,120108,training,usmpj_2014_11_08_120108.jpg
usmpj,2014,11,9,120106,training,usmpj_2014_11_09_120106.jpg
usmpj,2014,11,10,120109,training,usmpj_2014_11_10_120109.jpg
usmpj,2014,11,11,120108,training,usmpj_2014_11_11_120108.jpg
usmpj,2014,11,12,120107,training,usmpj_2014_11_12_120107.jpg
usmpj,2014,11,13,120108,training,usmpj_2014_11_13_120108.jpg
usmpj,2014,11,14,120108,training,usmpj_2014_11_14_120108.jpg
usmpj,2014,11,15,120108,training,usmpj_2014_11_15_120108.jpg
usmpj,2014,11,16,120108,training,usmpj_2014_11_16_120108.jpg
usmpj,2014,11,17,120108,training,usmpj_2014_11_17_120108.jpg
usmpj,2014,11,18,120108,training,usmpj_2014_11_18_120108.jpg
usmpj,2014,11,19,120108,training,usmpj_2014_11_19_120108.jpg
usmpj,2014,11,20,120108,training,usmpj_2014_11_20_120108.jpg
