site,year,month,day,time,dataset,file
burnssagebrush,2013,3,20,120110,training,burnssagebrush_2013_03_20_120110.jpg
burnssagebrush,2013,3,21,123110,training,burnssagebrush_2013_03_21_123110.jpg
burnssagebrush,2013,3,22,120111,training,burnssagebrush_2013_03_22_120111.jpg
burnssagebrush,2013,3,23,120113,training,burnssagebrush_2013_03_23_120113.jpg
burnssagebrush,2013,3,24,120112,training,burnssagebrush_2013_03_24_120112.jpg
burnssagebrush,2013,3,25,120113,training,burnssagebrush_2013_03_25_120113.jpg
burnssagebrush,2013,3,26,120110,training,burnssagebrush_2013_03_26_120110.jpg
burnssagebrush,2013,3,27,120109,training,burnssagebrush_2013_03_27_120109.jpg
burnssagebrush,2013,3,28,120111,training,burnssagebrush_2013_03_28_120111.jpg
burnssagebrush,2013,3,29,120111,training,burnssagebrush_2013_03_29_120111.jpg
burnssagebrush,2013,3,30,120112,training,burnssagebrush_2013_03_30_120112.jpg
burnssagebrush,2013,3,31,120112,training,burnssagebrush_2013_03_31_120112.jpg
burnssagebrush,2013,4,1,120109,training,burnssagebrush_2013_04_01_120109.jpg
burnssagebrush,2013,4,2,120109,training,burnssagebrush_2013_04_02_120109.jpg
burnssagebrush,2013,4,3,120109,training,burnssagebrush_2013_04_03_120109.jpg
burnssagebrush,2013,4,4,123921,training,burnssagebrush_2013_04_04_123921.jpg
burnssagebrush,2013,4,5,120111,training,burnssagebrush_2013_04_05_120111.jpg
burnssagebrush,2013,4,6,120112,training,burnssagebrush_2013_04_06_120112.jpg
burnssagebrush,2013,4,7,120111,training,burnssagebrush_2013_04_07_120111.jpg
burnssagebrush,2013,4,8,120112,training,burnssagebrush_2013_04_08_120112.jpg
burnssagebrush,2013,4,9,120108,training,burnssagebrush_2013_04_09_120108.jpg
burnssagebrush,2013,4,10,120113,training,burnssagebrush_2013_04_10_120113.jpg
burnssagebrush,2013,4,11,120111,training,burnssagebrush_2013_04_11_120111.jpg
burnssagebrush,2013,4,12,120111,training,burnssagebrush_2013_04_12_120111.jpg
burnssagebrush,2013,4,13,123110,training,burnssagebrush_2013_04_13_123110.jpg
burnssagebrush,2013,4,14,120109,training,burnssagebrush_2013_04_14_120109.jpg
burnssagebrush,2013,4,15,120112,training,burnssagebrush_2013_04_15_120112.jpg
burnssagebrush,2013,4,16,113109,training,burnssagebrush_2013_04_16_113109.jpg
burnssagebrush,2013,4,17,120112,training,burnssagebrush_2013_04_17_120112.jpg
burnssagebrush,2013,4,18,120111,training,burnssagebrush_2013_04_18_120111.jpg
burnssagebrush,2013,4,19,113110,training,burnssagebrush_2013_04_19_113110.jpg
burnssagebrush,2013,4,20,120112,training,burnssagebrush_2013_04_20_120112.jpg
burnssagebrush,2013,4,21,120113,training,burnssagebrush_2013_04_21_120113.jpg
burnssagebrush,2013,4,22,120112,training,burnssagebrush_2013_04_22_120112.jpg
burnssagebrush,2013,4,23,120112,training,burnssagebrush_2013_04_23_120112.jpg
burnssagebrush,2013,4,24,120110,training,burnssagebrush_2013_04_24_120110.jpg
burnssagebrush,2013,4,25,120110,training,burnssagebrush_2013_04_25_120110.jpg
burnssagebrush,2013,4,26,120112,training,burnssagebrush_2013_04_26_120112.jpg
burnssagebrush,2013,4,27,120113,training,burnssagebrush_2013_04_27_120113.jpg
burnssagebrush,2013,4,28,120113,training,burnssagebrush_2013_04_28_120113.jpg
burnssagebrush,2013,4,29,120112,training,burnssagebrush_2013_04_29_120112.jpg
burnssagebrush,2013,4,30,120114,training,burnssagebrush_2013_04_30_120114.jpg
burnssagebrush,2013,5,1,120112,training,burnssagebrush_2013_05_01_120112.jpg
burnssagebrush,2013,5,2,120111,training,burnssagebrush_2013_05_02_120111.jpg
burnssagebrush,2013,5,3,120112,training,burnssagebrush_2013_05_03_120112.jpg
burnssagebrush,2013,5,4,120109,training,burnssagebrush_2013_05_04_120109.jpg
burnssagebrush,2013,5,5,120922,training,burnssagebrush_2013_05_05_120922.jpg
burnssagebrush,2013,5,6,120114,training,burnssagebrush_2013_05_06_120114.jpg
burnssagebrush,2013,5,7,120111,training,burnssagebrush_2013_05_07_120111.jpg
burnssagebrush,2013,5,8,120113,training,burnssagebrush_2013_05_08_120113.jpg
burnssagebrush,2013,5,9,120112,training,burnssagebrush_2013_05_09_120112.jpg
burnssagebrush,2013,5,10,120113,training,burnssagebrush_2013_05_10_120113.jpg
burnssagebrush,2013,5,11,120924,training,burnssagebrush_2013_05_11_120924.jpg
burnssagebrush,2013,5,12,120114,training,burnssagebrush_2013_05_12_120114.jpg
burnssagebrush,2013,5,13,120111,training,burnssagebrush_2013_05_13_120111.jpg
burnssagebrush,2013,5,14,120115,training,burnssagebrush_2013_05_14_120115.jpg
burnssagebrush,2013,5,15,120112,training,burnssagebrush_2013_05_15_120112.jpg
burnssagebrush,2013,5,16,120111,training,burnssagebrush_2013_05_16_120111.jpg
burnssagebrush,2013,5,17,120113,training,burnssagebrush_2013_05_17_120113.jpg
burnssagebrush,2013,5,18,120113,training,burnssagebrush_2013_05_18_120113.jpg
burnssagebrush,2013,5,19,120120,training,burnssagebrush_2013_05_19_120120.jpg
burnssagebrush,2013,5,20,120113,training,burnssagebrush_2013_05_20_120113.jpg
burnssagebrush,2013,5,21,120131,training,burnssagebrush_2013_05_21_120131.jpg
burnssagebrush,2013,5,22,120113,training,burnssagebrush_2013_05_22_120113.jpg
burnssagebrush,2013,5,23,120112,training,burnssagebrush_2013_05_23_120112.jpg
burnssagebrush,2013,5,24,123110,training,burnssagebrush_2013_05_24_123110.jpg
burnssagebrush,2013,5,25,120923,training,burnssagebrush_2013_05_25_120923.jpg
burnssagebrush,2013,5,26,120111,training,burnssagebrush_2013_05_26_120111.jpg
burnssagebrush,2013,5,27,120121,training,burnssagebrush_2013_05_27_120121.jpg
burnssagebrush,2013,5,28,120110,training,burnssagebrush_2013_05_28_120110.jpg
burnssagebrush,2013,5,29,120112,training,burnssagebrush_2013_05_29_120112.jpg
burnssagebrush,2013,5,30,113110,training,burnssagebrush_2013_05_30_113110.jpg
burnssagebrush,2013,5,31,120113,training,burnssagebrush_2013_05_31_120113.jpg
burnssagebrush,2013,6,1,120112,training,burnssagebrush_2013_06_01_120112.jpg
burnssagebrush,2013,6,2,120112,training,burnssagebrush_2013_06_02_120112.jpg
burnssagebrush,2013,6,3,120122,training,burnssagebrush_2013_06_03_120122.jpg
burnssagebrush,2013,6,4,120120,training,burnssagebrush_2013_06_04_120120.jpg
burnssagebrush,2013,6,5,123111,training,burnssagebrush_2013_06_05_123111.jpg
burnssagebrush,2013,6,6,120113,training,burnssagebrush_2013_06_06_120113.jpg
burnssagebrush,2013,6,7,120114,training,burnssagebrush_2013_06_07_120114.jpg
burnssagebrush,2013,6,8,120112,training,burnssagebrush_2013_06_08_120112.jpg
burnssagebrush,2013,6,9,120116,training,burnssagebrush_2013_06_09_120116.jpg
burnssagebrush,2013,6,10,120112,training,burnssagebrush_2013_06_10_120112.jpg
burnssagebrush,2013,6,11,120111,training,burnssagebrush_2013_06_11_120111.jpg
burnssagebrush,2013,6,12,123126,training,burnssagebrush_2013_06_12_123126.jpg
burnssagebrush,2013,6,13,120113,training,burnssagebrush_2013_06_13_120113.jpg
burnssagebrush,2013,6,14,120112,training,burnssagebrush_2013_06_14_120112.jpg
burnssagebrush,2013,6,15,120112,training,burnssagebrush_2013_06_15_120112.jpg
burnssagebrush,2013,6,16,120114,training,burnssagebrush_2013_06_16_120114.jpg
burnssagebrush,2013,6,17,123112,training,burnssagebrush_2013_06_17_123112.jpg
burnssagebrush,2013,6,18,120111,training,burnssagebrush_2013_06_18_120111.jpg
burnssagebrush,2013,6,19,120114,training,burnssagebrush_2013_06_19_120114.jpg
burnssagebrush,2013,6,20,120114,training,burnssagebrush_2013_06_20_120114.jpg
burnssagebrush,2013,6,21,120113,training,burnssagebrush_2013_06_21_120113.jpg
burnssagebrush,2013,6,22,120114,training,burnssagebrush_2013_06_22_120114.jpg
burnssagebrush,2013,6,23,120109,training,burnssagebrush_2013_06_23_120109.jpg
burnssagebrush,2013,6,24,120111,training,burnssagebrush_2013_06_24_120111.jpg
burnssagebrush,2013,6,25,120112,training,burnssagebrush_2013_06_25_120112.jpg
burnssagebrush,2013,6,26,120112,training,burnssagebrush_2013_06_26_120112.jpg
burnssagebrush,2013,6,27,120115,training,burnssagebrush_2013_06_27_120115.jpg
burnssagebrush,2013,6,28,120111,training,burnssagebrush_2013_06_28_120111.jpg
burnssagebrush,2013,6,29,120121,training,burnssagebrush_2013_06_29_120121.jpg
burnssagebrush,2013,6,30,120113,training,burnssagebrush_2013_06_30_120113.jpg
burnssagebrush,2013,7,1,120123,training,burnssagebrush_2013_07_01_120123.jpg
burnssagebrush,2013,7,2,120113,training,burnssagebrush_2013_07_02_120113.jpg
burnssagebrush,2013,7,3,120923,training,burnssagebrush_2013_07_03_120923.jpg
burnssagebrush,2013,7,4,120112,training,burnssagebrush_2013_07_04_120112.jpg
burnssagebrush,2013,7,5,120113,training,burnssagebrush_2013_07_05_120113.jpg
burnssagebrush,2013,7,6,120111,training,burnssagebrush_2013_07_06_120111.jpg
burnssagebrush,2013,7,7,120112,training,burnssagebrush_2013_07_07_120112.jpg
burnssagebrush,2013,7,8,120117,training,burnssagebrush_2013_07_08_120117.jpg
burnssagebrush,2013,7,9,120114,training,burnssagebrush_2013_07_09_120114.jpg
burnssagebrush,2013,7,10,120114,training,burnssagebrush_2013_07_10_120114.jpg
burnssagebrush,2013,7,11,120114,training,burnssagebrush_2013_07_11_120114.jpg
burnssagebrush,2013,7,12,113922,training,burnssagebrush_2013_07_12_113922.jpg
burnssagebrush,2013,7,13,120112,training,burnssagebrush_2013_07_13_120112.jpg
burnssagebrush,2013,7,14,120114,training,burnssagebrush_2013_07_14_120114.jpg
burnssagebrush,2013,7,15,120112,training,burnssagebrush_2013_07_15_120112.jpg
burnssagebrush,2013,7,16,120110,training,burnssagebrush_2013_07_16_120110.jpg
burnssagebrush,2013,7,17,120108,training,burnssagebrush_2013_07_17_120108.jpg
burnssagebrush,2013,7,18,120107,training,burnssagebrush_2013_07_18_120107.jpg
burnssagebrush,2013,7,19,120107,training,burnssagebrush_2013_07_19_120107.jpg
burnssagebrush,2013,7,20,120107,training,burnssagebrush_2013_07_20_120107.jpg
burnssagebrush,2013,7,21,120107,training,burnssagebrush_2013_07_21_120107.jpg
burnssagebrush,2013,7,22,120109,training,burnssagebrush_2013_07_22_120109.jpg
burnssagebrush,2013,7,23,123109,training,burnssagebrush_2013_07_23_123109.jpg
burnssagebrush,2013,7,24,120108,training,burnssagebrush_2013_07_24_120108.jpg
burnssagebrush,2013,7,25,120109,training,burnssagebrush_2013_07_25_120109.jpg
burnssagebrush,2013,7,26,120107,training,burnssagebrush_2013_07_26_120107.jpg
burnssagebrush,2013,7,27,120107,training,burnssagebrush_2013_07_27_120107.jpg
burnssagebrush,2013,7,28,120108,training,burnssagebrush_2013_07_28_120108.jpg
burnssagebrush,2013,7,29,120924,training,burnssagebrush_2013_07_29_120924.jpg
burnssagebrush,2013,7,30,120107,training,burnssagebrush_2013_07_30_120107.jpg
burnssagebrush,2013,7,31,120108,training,burnssagebrush_2013_07_31_120108.jpg
burnssagebrush,2013,8,1,120107,training,burnssagebrush_2013_08_01_120107.jpg
burnssagebrush,2013,8,2,120107,training,burnssagebrush_2013_08_02_120107.jpg
burnssagebrush,2013,8,3,120109,training,burnssagebrush_2013_08_03_120109.jpg
burnssagebrush,2013,8,4,120110,training,burnssagebrush_2013_08_04_120110.jpg
burnssagebrush,2013,8,5,120107,training,burnssagebrush_2013_08_05_120107.jpg
burnssagebrush,2013,8,6,120108,training,burnssagebrush_2013_08_06_120108.jpg
burnssagebrush,2013,8,7,120107,training,burnssagebrush_2013_08_07_120107.jpg
burnssagebrush,2013,8,8,120107,training,burnssagebrush_2013_08_08_120107.jpg
burnssagebrush,2013,8,9,120108,training,burnssagebrush_2013_08_09_120108.jpg
burnssagebrush,2013,8,10,120108,training,burnssagebrush_2013_08_10_120108.jpg
burnssagebrush,2013,8,11,120109,training,burnssagebrush_2013_08_11_120109.jpg
burnssagebrush,2013,8,12,113106,training,burnssagebrush_2013_08_12_113106.jpg
burnssagebrush,2013,8,13,120108,training,burnssagebrush_2013_08_13_120108.jpg
burnssagebrush,2013,8,14,120107,training,burnssagebrush_2013_08_14_120107.jpg
burnssagebrush,2013,8,15,120922,training,burnssagebrush_2013_08_15_120922.jpg
burnssagebrush,2013,8,16,120106,training,burnssagebrush_2013_08_16_120106.jpg
burnssagebrush,2013,8,17,120131,training,burnssagebrush_2013_08_17_120131.jpg
burnssagebrush,2013,8,18,120108,training,burnssagebrush_2013_08_18_120108.jpg
burnssagebrush,2013,8,19,120108,training,burnssagebrush_2013_08_19_120108.jpg
burnssagebrush,2013,8,20,120108,training,burnssagebrush_2013_08_20_120108.jpg
burnssagebrush,2013,8,21,120107,training,burnssagebrush_2013_08_21_120107.jpg
burnssagebrush,2013,8,22,120107,training,burnssagebrush_2013_08_22_120107.jpg
burnssagebrush,2013,8,23,120109,training,burnssagebrush_2013_08_23_120109.jpg
burnssagebrush,2013,8,24,120107,training,burnssagebrush_2013_08_24_120107.jpg
burnssagebrush,2013,8,25,120112,training,burnssagebrush_2013_08_25_120112.jpg
burnssagebrush,2013,8,26,120109,training,burnssagebrush_2013_08_26_120109.jpg
burnssagebrush,2013,8,27,120108,training,burnssagebrush_2013_08_27_120108.jpg
burnssagebrush,2013,8,28,120107,training,burnssagebrush_2013_08_28_120107.jpg
burnssagebrush,2013,8,29,120107,training,burnssagebrush_2013_08_29_120107.jpg
burnssagebrush,2013,8,30,120107,training,burnssagebrush_2013_08_30_120107.jpg
burnssagebrush,2013,8,31,120107,training,burnssagebrush_2013_08_31_120107.jpg
burnssagebrush,2013,9,1,120107,training,burnssagebrush_2013_09_01_120107.jpg
burnssagebrush,2013,9,16,123106,training,burnssagebrush_2013_09_16_123106.jpg
burnssagebrush,2013,9,20,120923,training,burnssagebrush_2013_09_20_120923.jpg
burnssagebrush,2013,9,21,120922,training,burnssagebrush_2013_09_21_120922.jpg
burnssagebrush,2013,9,23,113921,training,burnssagebrush_2013_09_23_113921.jpg
burnssagebrush,2013,10,1,123921,training,burnssagebrush_2013_10_01_123921.jpg
burnssagebrush,2013,10,2,123922,training,burnssagebrush_2013_10_02_123922.jpg
burnssagebrush,2013,10,4,123105,training,burnssagebrush_2013_10_04_123105.jpg
burnssagebrush,2013,10,5,130922,training,burnssagebrush_2013_10_05_130922.jpg
burnssagebrush,2013,10,6,120108,training,burnssagebrush_2013_10_06_120108.jpg
burnssagebrush,2013,10,7,113108,training,burnssagebrush_2013_10_07_113108.jpg
burnssagebrush,2013,10,8,130108,training,burnssagebrush_2013_10_08_130108.jpg
burnssagebrush,2013,10,9,120108,training,burnssagebrush_2013_10_09_120108.jpg
burnssagebrush,2013,10,10,130921,training,burnssagebrush_2013_10_10_130921.jpg
burnssagebrush,2013,10,11,103922,training,burnssagebrush_2013_10_11_103922.jpg
burnssagebrush,2013,10,12,103921,training,burnssagebrush_2013_10_12_103921.jpg
burnssagebrush,2013,10,13,110922,training,burnssagebrush_2013_10_13_110922.jpg
burnssagebrush,2013,10,14,120107,training,burnssagebrush_2013_10_14_120107.jpg
burnssagebrush,2013,10,15,113921,training,burnssagebrush_2013_10_15_113921.jpg
burnssagebrush,2013,10,16,123106,training,burnssagebrush_2013_10_16_123106.jpg
burnssagebrush,2013,10,17,123922,training,burnssagebrush_2013_10_17_123922.jpg
burnssagebrush,2013,10,18,123106,training,burnssagebrush_2013_10_18_123106.jpg
