site,year,month,day,time,dataset,file
bartlettir,2011,9,25,120146,training,bartlettir_2011_09_25_120146.jpg
bartlettir,2011,9,26,120147,training,bartlettir_2011_09_26_120147.jpg
bartlettir,2011,9,27,120343,training,bartlettir_2011_09_27_120343.jpg
bartlettir,2011,9,28,120149,training,bartlettir_2011_09_28_120149.jpg
bartlettir,2011,9,29,120144,training,bartlettir_2011_09_29_120144.jpg
bartlettir,2011,9,30,120147,training,bartlettir_2011_09_30_120147.jpg
bartlettir,2011,10,3,120148,training,bartlettir_2011_10_03_120148.jpg
bartlettir,2011,10,4,120147,training,bartlettir_2011_10_04_120147.jpg
bartlettir,2011,10,5,120150,training,bartlettir_2011_10_05_120150.jpg
bartlettir,2011,10,6,120152,training,bartlettir_2011_10_06_120152.jpg
bartlettir,2011,10,7,120146,training,bartlettir_2011_10_07_120146.jpg
bartlettir,2011,10,8,120148,training,bartlettir_2011_10_08_120148.jpg
bartlettir,2011,10,9,120152,training,bartlettir_2011_10_09_120152.jpg
bartlettir,2011,10,10,120147,training,bartlettir_2011_10_10_120147.jpg
bartlettir,2011,10,12,120148,training,bartlettir_2011_10_12_120148.jpg
bartlettir,2011,10,13,120147,training,bartlettir_2011_10_13_120147.jpg
bartlettir,2011,10,14,120147,training,bartlettir_2011_10_14_120147.jpg
bartlettir,2011,10,15,120146,training,bartlettir_2011_10_15_120146.jpg
bartlettir,2011,10,16,120147,training,bartlettir_2011_10_16_120147.jpg
bartlettir,2011,10,17,120147,training,bartlettir_2011_10_17_120147.jpg
bartlettir,2011,10,18,120144,training,bartlettir_2011_10_18_120144.jpg
bartlettir,2011,10,19,120145,training,bartlettir_2011_10_19_120145.jpg
bartlettir,2011,10,20,120140,training,bartlettir_2011_10_20_120140.jpg
bartlettir,2011,10,21,120147,training,bartlettir_2011_10_21_120147.jpg
bartlettir,2011,10,22,120146,training,bartlettir_2011_10_22_120146.jpg
bartlettir,2011,10,23,120146,training,bartlettir_2011_10_23_120146.jpg
bartlettir,2011,10,24,120151,training,bartlettir_2011_10_24_120151.jpg
bartlettir,2011,10,25,120148,training,bartlettir_2011_10_25_120148.jpg
bartlettir,2011,10,26,120144,training,bartlettir_2011_10_26_120144.jpg
bartlettir,2011,10,27,120147,training,bartlettir_2011_10_27_120147.jpg
bartlettir,2011,10,28,120144,training,bartlettir_2011_10_28_120144.jpg
bartlettir,2011,10,29,120150,training,bartlettir_2011_10_29_120150.jpg
bartlettir,2011,10,30,120148,training,bartlettir_2011_10_30_120148.jpg
bartlettir,2011,10,31,120147,training,bartlettir_2011_10_31_120147.jpg
bartlettir,2011,11,1,120327,training,bartlettir_2011_11_01_120327.jpg
bartlettir,2011,11,2,120343,training,bartlettir_2011_11_02_120343.jpg
bartlettir,2011,11,3,120241,training,bartlettir_2011_11_03_120241.jpg
bartlettir,2011,11,4,120150,training,bartlettir_2011_11_04_120150.jpg
bartlettir,2011,11,5,120148,training,bartlettir_2011_11_05_120148.jpg
bartlettir,2011,11,8,120156,training,bartlettir_2011_11_08_120156.jpg
bartlettir,2011,11,9,120347,training,bartlettir_2011_11_09_120347.jpg
bartlettir,2011,11,10,120206,training,bartlettir_2011_11_10_120206.jpg
bartlettir,2011,11,11,120153,training,bartlettir_2011_11_11_120153.jpg
bartlettir,2011,11,12,120146,training,bartlettir_2011_11_12_120146.jpg
bartlettir,2011,11,13,120145,training,bartlettir_2011_11_13_120145.jpg
bartlettir,2011,11,14,120144,training,bartlettir_2011_11_14_120144.jpg
bartlettir,2011,11,15,120143,training,bartlettir_2011_11_15_120143.jpg
bartlettir,2011,11,16,120143,training,bartlettir_2011_11_16_120143.jpg
bartlettir,2011,11,17,120145,training,bartlettir_2011_11_17_120145.jpg
bartlettir,2011,11,18,120145,training,bartlettir_2011_11_18_120145.jpg
bartlettir,2011,11,19,120215,training,bartlettir_2011_11_19_120215.jpg
bartlettir,2011,11,20,120143,training,bartlettir_2011_11_20_120143.jpg
bartlettir,2011,11,21,120145,training,bartlettir_2011_11_21_120145.jpg
bartlettir,2011,11,22,120147,training,bartlettir_2011_11_22_120147.jpg
bartlettir,2011,11,23,120143,training,bartlettir_2011_11_23_120143.jpg
bartlettir,2011,11,24,120143,training,bartlettir_2011_11_24_120143.jpg
bartlettir,2011,11,25,120148,training,bartlettir_2011_11_25_120148.jpg
bartlettir,2011,11,26,120147,training,bartlettir_2011_11_26_120147.jpg
bartlettir,2011,11,27,120144,training,bartlettir_2011_11_27_120144.jpg
bartlettir,2011,11,28,120148,training,bartlettir_2011_11_28_120148.jpg
bartlettir,2011,11,29,120145,training,bartlettir_2011_11_29_120145.jpg
bartlettir,2011,11,30,120143,training,bartlettir_2011_11_30_120143.jpg
bartlettir,2011,12,1,120144,training,bartlettir_2011_12_01_120144.jpg
bartlettir,2011,12,2,120159,training,bartlettir_2011_12_02_120159.jpg
bartlettir,2011,12,3,120344,training,bartlettir_2011_12_03_120344.jpg
bartlettir,2011,12,5,123303,training,bartlettir_2011_12_05_123303.jpg
bartlettir,2011,12,6,120147,training,bartlettir_2011_12_06_120147.jpg
bartlettir,2011,12,7,120144,training,bartlettir_2011_12_07_120144.jpg
bartlettir,2011,12,8,120144,training,bartlettir_2011_12_08_120144.jpg
bartlettir,2011,12,9,120147,training,bartlettir_2011_12_09_120147.jpg
bartlettir,2011,12,10,120153,training,bartlettir_2011_12_10_120153.jpg
bartlettir,2011,12,12,120345,training,bartlettir_2011_12_12_120345.jpg
bartlettir,2011,12,13,120154,training,bartlettir_2011_12_13_120154.jpg
bartlettir,2011,12,19,120212,training,bartlettir_2011_12_19_120212.jpg
bartlettir,2011,12,20,120151,training,bartlettir_2011_12_20_120151.jpg
bartlettir,2011,12,21,120153,training,bartlettir_2011_12_21_120153.jpg
bartlettir,2011,12,22,120159,training,bartlettir_2011_12_22_120159.jpg
bartlettir,2011,12,23,120200,training,bartlettir_2011_12_23_120200.jpg
bartlettir,2011,12,24,120146,training,bartlettir_2011_12_24_120146.jpg
bartlettir,2011,12,25,120147,training,bartlettir_2011_12_25_120147.jpg
bartlettir,2011,12,26,120143,training,bartlettir_2011_12_26_120143.jpg
bartlettir,2011,12,27,123104,training,bartlettir_2011_12_27_123104.jpg
bartlettir,2011,12,28,120142,training,bartlettir_2011_12_28_120142.jpg
bartlettir,2011,12,29,120143,training,bartlettir_2011_12_29_120143.jpg
bartlettir,2011,12,30,120150,training,bartlettir_2011_12_30_120150.jpg
bartlettir,2012,1,7,120145,training,bartlettir_2012_01_07_120145.jpg
bartlettir,2012,1,8,120143,training,bartlettir_2012_01_08_120143.jpg
bartlettir,2012,1,9,120144,training,bartlettir_2012_01_09_120144.jpg
bartlettir,2012,1,10,120144,training,bartlettir_2012_01_10_120144.jpg
bartlettir,2012,1,11,120143,training,bartlettir_2012_01_11_120143.jpg
bartlettir,2012,1,12,120147,training,bartlettir_2012_01_12_120147.jpg
bartlettir,2012,1,13,120144,training,bartlettir_2012_01_13_120144.jpg
bartlettir,2012,1,14,120139,training,bartlettir_2012_01_14_120139.jpg
bartlettir,2012,1,15,120156,training,bartlettir_2012_01_15_120156.jpg
bartlettir,2012,1,16,120143,training,bartlettir_2012_01_16_120143.jpg
bartlettir,2012,1,17,120140,training,bartlettir_2012_01_17_120140.jpg
bartlettir,2012,1,18,120138,training,bartlettir_2012_01_18_120138.jpg
bartlettir,2012,1,19,120134,training,bartlettir_2012_01_19_120134.jpg
bartlettir,2012,1,20,120145,training,bartlettir_2012_01_20_120145.jpg
bartlettir,2012,1,21,120146,training,bartlettir_2012_01_21_120146.jpg
bartlettir,2012,1,22,120139,training,bartlettir_2012_01_22_120139.jpg
bartlettir,2012,1,23,120148,training,bartlettir_2012_01_23_120148.jpg
bartlettir,2012,1,24,120146,training,bartlettir_2012_01_24_120146.jpg
bartlettir,2012,1,25,120143,training,bartlettir_2012_01_25_120143.jpg
bartlettir,2012,1,26,120140,training,bartlettir_2012_01_26_120140.jpg
bartlettir,2012,1,27,120140,training,bartlettir_2012_01_27_120140.jpg
bartlettir,2012,1,28,120104,training,bartlettir_2012_01_28_120104.jpg
bartlettir,2012,1,29,120146,training,bartlettir_2012_01_29_120146.jpg
bartlettir,2012,1,30,120145,training,bartlettir_2012_01_30_120145.jpg
bartlettir,2012,1,31,120148,training,bartlettir_2012_01_31_120148.jpg
bartlettir,2012,2,1,120152,training,bartlettir_2012_02_01_120152.jpg
bartlettir,2012,2,2,120147,training,bartlettir_2012_02_02_120147.jpg
bartlettir,2012,2,3,120147,training,bartlettir_2012_02_03_120147.jpg
bartlettir,2012,2,4,120145,training,bartlettir_2012_02_04_120145.jpg
bartlettir,2012,2,5,120147,training,bartlettir_2012_02_05_120147.jpg
bartlettir,2012,2,6,120149,training,bartlettir_2012_02_06_120149.jpg
bartlettir,2012,2,7,120149,training,bartlettir_2012_02_07_120149.jpg
bartlettir,2012,2,8,120147,training,bartlettir_2012_02_08_120147.jpg
bartlettir,2012,2,9,120146,training,bartlettir_2012_02_09_120146.jpg
bartlettir,2012,2,10,120145,training,bartlettir_2012_02_10_120145.jpg
bartlettir,2012,2,11,120146,training,bartlettir_2012_02_11_120146.jpg
bartlettir,2012,2,12,120148,training,bartlettir_2012_02_12_120148.jpg
bartlettir,2012,2,13,120147,training,bartlettir_2012_02_13_120147.jpg
bartlettir,2012,2,14,120150,training,bartlettir_2012_02_14_120150.jpg
bartlettir,2012,2,17,120149,training,bartlettir_2012_02_17_120149.jpg
bartlettir,2012,2,18,120147,training,bartlettir_2012_02_18_120147.jpg
bartlettir,2012,2,19,120148,training,bartlettir_2012_02_19_120148.jpg
bartlettir,2012,2,20,120153,training,bartlettir_2012_02_20_120153.jpg
bartlettir,2012,2,21,120149,training,bartlettir_2012_02_21_120149.jpg
bartlettir,2012,2,22,120151,training,bartlettir_2012_02_22_120151.jpg
bartlettir,2012,2,23,120148,training,bartlettir_2012_02_23_120148.jpg
bartlettir,2012,2,24,120148,training,bartlettir_2012_02_24_120148.jpg
bartlettir,2012,2,25,120147,training,bartlettir_2012_02_25_120147.jpg
bartlettir,2012,2,26,120149,training,bartlettir_2012_02_26_120149.jpg
bartlettir,2012,2,27,120159,training,bartlettir_2012_02_27_120159.jpg
bartlettir,2012,2,28,120153,training,bartlettir_2012_02_28_120153.jpg
bartlettir,2012,2,29,120147,training,bartlettir_2012_02_29_120147.jpg
bartlettir,2012,3,1,120147,training,bartlettir_2012_03_01_120147.jpg
bartlettir,2012,3,3,120151,training,bartlettir_2012_03_03_120151.jpg
bartlettir,2012,3,4,120152,training,bartlettir_2012_03_04_120152.jpg
bartlettir,2012,3,5,120151,training,bartlettir_2012_03_05_120151.jpg
bartlettir,2012,3,6,120150,training,bartlettir_2012_03_06_120150.jpg
bartlettir,2012,3,7,120149,training,bartlettir_2012_03_07_120149.jpg
bartlettir,2012,3,8,120157,training,bartlettir_2012_03_08_120157.jpg
bartlettir,2012,3,9,120152,training,bartlettir_2012_03_09_120152.jpg
bartlettir,2012,3,10,120145,training,bartlettir_2012_03_10_120145.jpg
bartlettir,2012,3,11,120225,training,bartlettir_2012_03_11_120225.jpg
bartlettir,2012,3,12,120149,training,bartlettir_2012_03_12_120149.jpg
bartlettir,2012,3,13,123106,training,bartlettir_2012_03_13_123106.jpg
bartlettir,2012,3,15,120159,training,bartlettir_2012_03_15_120159.jpg
bartlettir,2012,3,17,120151,training,bartlettir_2012_03_17_120151.jpg
bartlettir,2012,3,18,120347,training,bartlettir_2012_03_18_120347.jpg
bartlettir,2012,3,19,120203,training,bartlettir_2012_03_19_120203.jpg
bartlettir,2012,3,21,120143,training,bartlettir_2012_03_21_120143.jpg
bartlettir,2012,3,22,120159,training,bartlettir_2012_03_22_120159.jpg
bartlettir,2012,3,23,120144,training,bartlettir_2012_03_23_120144.jpg
bartlettir,2012,3,24,120333,training,bartlettir_2012_03_24_120333.jpg
bartlettir,2012,3,26,120143,training,bartlettir_2012_03_26_120143.jpg
bartlettir,2012,3,27,120145,training,bartlettir_2012_03_27_120145.jpg
bartlettir,2012,3,28,120203,training,bartlettir_2012_03_28_120203.jpg
bartlettir,2012,3,29,120144,training,bartlettir_2012_03_29_120144.jpg
bartlettir,2012,3,30,120145,training,bartlettir_2012_03_30_120145.jpg
bartlettir,2012,3,31,123108,training,bartlettir_2012_03_31_123108.jpg
bartlettir,2012,4,1,120232,training,bartlettir_2012_04_01_120232.jpg
bartlettir,2012,4,2,120149,training,bartlettir_2012_04_02_120149.jpg
bartlettir,2012,4,3,120149,training,bartlettir_2012_04_03_120149.jpg
bartlettir,2012,4,4,120148,training,bartlettir_2012_04_04_120148.jpg
bartlettir,2012,4,5,120146,training,bartlettir_2012_04_05_120146.jpg
bartlettir,2012,4,6,120147,training,bartlettir_2012_04_06_120147.jpg
bartlettir,2012,4,7,120144,training,bartlettir_2012_04_07_120144.jpg
bartlettir,2012,4,8,120145,training,bartlettir_2012_04_08_120145.jpg
bartlettir,2012,4,9,120148,training,bartlettir_2012_04_09_120148.jpg
bartlettir,2012,4,10,120147,training,bartlettir_2012_04_10_120147.jpg
bartlettir,2012,4,11,120146,training,bartlettir_2012_04_11_120146.jpg
bartlettir,2012,4,12,120145,training,bartlettir_2012_04_12_120145.jpg
bartlettir,2012,4,13,120156,training,bartlettir_2012_04_13_120156.jpg
bartlettir,2012,4,14,120144,training,bartlettir_2012_04_14_120144.jpg
bartlettir,2012,4,15,120145,training,bartlettir_2012_04_15_120145.jpg
bartlettir,2012,4,16,120152,training,bartlettir_2012_04_16_120152.jpg
bartlettir,2012,4,17,120147,training,bartlettir_2012_04_17_120147.jpg
bartlettir,2012,4,18,120344,training,bartlettir_2012_04_18_120344.jpg
bartlettir,2012,4,19,120306,training,bartlettir_2012_04_19_120306.jpg
bartlettir,2012,4,20,120149,training,bartlettir_2012_04_20_120149.jpg
bartlettir,2012,4,21,123104,training,bartlettir_2012_04_21_123104.jpg
bartlettir,2012,4,24,120159,training,bartlettir_2012_04_24_120159.jpg
bartlettir,2012,4,25,120150,training,bartlettir_2012_04_25_120150.jpg
bartlettir,2012,4,26,120147,training,bartlettir_2012_04_26_120147.jpg
bartlettir,2012,4,27,120144,training,bartlettir_2012_04_27_120144.jpg
bartlettir,2012,4,28,120147,training,bartlettir_2012_04_28_120147.jpg
bartlettir,2012,4,29,120147,training,bartlettir_2012_04_29_120147.jpg
bartlettir,2012,4,30,120148,training,bartlettir_2012_04_30_120148.jpg
bartlettir,2012,5,2,123303,training,bartlettir_2012_05_02_123303.jpg
bartlettir,2012,5,3,123110,training,bartlettir_2012_05_03_123110.jpg
bartlettir,2012,5,4,120147,training,bartlettir_2012_05_04_120147.jpg
bartlettir,2012,5,5,120147,training,bartlettir_2012_05_05_120147.jpg
bartlettir,2012,5,6,120207,training,bartlettir_2012_05_06_120207.jpg
bartlettir,2012,5,7,120347,training,bartlettir_2012_05_07_120347.jpg
bartlettir,2012,5,8,120247,training,bartlettir_2012_05_08_120247.jpg
bartlettir,2012,5,9,120151,training,bartlettir_2012_05_09_120151.jpg
bartlettir,2012,5,10,120147,training,bartlettir_2012_05_10_120147.jpg
bartlettir,2012,5,11,120149,training,bartlettir_2012_05_11_120149.jpg
bartlettir,2012,5,12,120147,training,bartlettir_2012_05_12_120147.jpg
bartlettir,2012,5,13,120149,training,bartlettir_2012_05_13_120149.jpg
bartlettir,2012,5,15,120218,training,bartlettir_2012_05_15_120218.jpg
bartlettir,2012,5,16,120151,training,bartlettir_2012_05_16_120151.jpg
bartlettir,2012,5,17,120150,training,bartlettir_2012_05_17_120150.jpg
bartlettir,2012,5,18,123107,training,bartlettir_2012_05_18_123107.jpg
bartlettir,2012,5,19,120147,training,bartlettir_2012_05_19_120147.jpg
bartlettir,2012,5,21,120150,training,bartlettir_2012_05_21_120150.jpg
bartlettir,2012,5,22,120152,training,bartlettir_2012_05_22_120152.jpg
bartlettir,2012,5,23,120158,training,bartlettir_2012_05_23_120158.jpg
bartlettir,2012,5,24,120146,training,bartlettir_2012_05_24_120146.jpg
bartlettir,2012,5,25,120344,training,bartlettir_2012_05_25_120344.jpg
bartlettir,2012,5,26,120149,training,bartlettir_2012_05_26_120149.jpg
bartlettir,2012,5,27,123301,training,bartlettir_2012_05_27_123301.jpg
bartlettir,2012,5,28,120304,training,bartlettir_2012_05_28_120304.jpg
bartlettir,2012,5,30,120354,training,bartlettir_2012_05_30_120354.jpg
bartlettir,2012,5,31,120356,training,bartlettir_2012_05_31_120356.jpg
bartlettir,2012,6,1,120153,training,bartlettir_2012_06_01_120153.jpg
bartlettir,2012,6,2,120146,training,bartlettir_2012_06_02_120146.jpg
bartlettir,2012,6,3,120148,training,bartlettir_2012_06_03_120148.jpg
